"name","run.no.in.std.order","run.no","run.no.std.rp","versions","threads","sampling","use","tempo"
"1834","68",1834,"68.16","cg.B","16","50","sem",""
"1835","119",1835,"119.16","cg.B","32","200","sem",""
"1836","45",1836,"45.16","lu.B","32","150","com",""
"1837","18",1837,"18.16","lu.B","1","100","com",""
"1838","50",1838,"50.16","cg.B","8","200","com",""
"1839","83",1839,"83.16","cg.B","16","100","sem",""
"1840","65",1840,"65.16","cg.B","8","50","sem",""
"1841","47",1841,"47.16","cg.B","1","200","com",""
"1842","108",1842,"108.16","lu.B","1","200","sem",""
"1843","64",1843,"64.16","ft.B","8","50","sem",""
"1844","58",1844,"58.16","ft.B","32","200","com",""
"1845","3",1845,"3.16","lu.B","1","50","com",""
"1846","89",1846,"89.16","cg.B","32","100","sem",""
"1847","90",1847,"90.16","lu.B","32","100","sem",""
"1848","30",1848,"30.16","lu.B","32","100","com",""
"1849","69",1849,"69.16","lu.B","16","50","sem",""
"1850","15",1850,"15.16","lu.B","32","50","com",""
"1851","11",1851,"11.16","cg.B","24","50","com",""
"1852","95",1852,"95.16","cg.B","8","150","sem",""
"1853","54",1853,"54.16","lu.B","16","200","com",""
"1854","52",1854,"52.16","ft.B","16","200","com",""
"1855","94",1855,"94.16","ft.B","8","150","sem",""
"1856","42",1856,"42.16","lu.B","24","150","com",""
"1857","57",1857,"57.16","lu.B","24","200","com",""
"1858","62",1858,"62.16","cg.B","1","50","sem",""
"1859","103",1859,"103.16","ft.B","32","150","sem",""
"1860","16",1860,"16.16","ft.B","1","100","com",""
"1861","67",1861,"67.16","ft.B","16","50","sem",""
"1862","53",1862,"53.16","cg.B","16","200","com",""
"1863","71",1863,"71.16","cg.B","24","50","sem",""
"1864","36",1864,"36.16","lu.B","8","150","com",""
"1865","72",1865,"72.16","lu.B","24","50","sem",""
"1866","106",1866,"106.16","ft.B","1","200","sem",""
"1867","1",1867,"1.16","ft.B","1","50","com",""
"1868","105",1868,"105.16","lu.B","32","150","sem",""
"1869","46",1869,"46.16","ft.B","1","200","com",""
"1870","10",1870,"10.16","ft.B","24","50","com",""
"1871","87",1871,"87.16","lu.B","24","100","sem",""
"1872","21",1872,"21.16","lu.B","8","100","com",""
"1873","4",1873,"4.16","ft.B","8","50","com",""
"1874","5",1874,"5.16","cg.B","8","50","com",""
"1875","100",1875,"100.16","ft.B","24","150","sem",""
"1876","116",1876,"116.16","cg.B","24","200","sem",""
"1877","99",1877,"99.16","lu.B","16","150","sem",""
"1878","25",1878,"25.16","ft.B","24","100","com",""
"1879","84",1879,"84.16","lu.B","16","100","sem",""
"1880","66",1880,"66.16","lu.B","8","50","sem",""
"1881","86",1881,"86.16","cg.B","24","100","sem",""
"1882","60",1882,"60.16","lu.B","32","200","com",""
"1883","34",1883,"34.16","ft.B","8","150","com",""
"1884","31",1884,"31.16","ft.B","1","150","com",""
"1885","20",1885,"20.16","cg.B","8","100","com",""
"1886","97",1886,"97.16","ft.B","16","150","sem",""
"1887","41",1887,"41.16","cg.B","24","150","com",""
"1888","117",1888,"117.16","lu.B","24","200","sem",""
"1889","51",1889,"51.16","lu.B","8","200","com",""
"1890","63",1890,"63.16","lu.B","1","50","sem",""
"1891","112",1891,"112.16","ft.B","16","200","sem",""
"1892","104",1892,"104.16","cg.B","32","150","sem",""
"1893","9",1893,"9.16","lu.B","16","50","com",""
"1894","75",1894,"75.16","lu.B","32","50","sem",""
"1895","93",1895,"93.16","lu.B","1","150","sem",""
"1896","111",1896,"111.16","lu.B","8","200","sem",""
"1897","28",1897,"28.16","ft.B","32","100","com",""
"1898","88",1898,"88.16","ft.B","32","100","sem",""
"1899","77",1899,"77.16","cg.B","1","100","sem",""
"1900","23",1900,"23.16","cg.B","16","100","com",""
"1901","73",1901,"73.16","ft.B","32","50","sem",""
"1902","35",1902,"35.16","cg.B","8","150","com",""
"1903","32",1903,"32.16","cg.B","1","150","com",""
"1904","59",1904,"59.16","cg.B","32","200","com",""
"1905","113",1905,"113.16","cg.B","16","200","sem",""
"1906","81",1906,"81.16","lu.B","8","100","sem",""
"1907","37",1907,"37.16","ft.B","16","150","com",""
"1908","109",1908,"109.16","ft.B","8","200","sem",""
"1909","82",1909,"82.16","ft.B","16","100","sem",""
"1910","115",1910,"115.16","ft.B","24","200","sem",""
"1911","40",1911,"40.16","ft.B","24","150","com",""
"1912","92",1912,"92.16","cg.B","1","150","sem",""
"1913","96",1913,"96.16","lu.B","8","150","sem",""
"1914","118",1914,"118.16","ft.B","32","200","sem",""
"1915","114",1915,"114.16","lu.B","16","200","sem",""
"1916","12",1916,"12.16","lu.B","24","50","com",""
"1917","85",1917,"85.16","ft.B","24","100","sem",""
"1918","14",1918,"14.16","cg.B","32","50","com",""
"1919","49",1919,"49.16","ft.B","8","200","com",""
"1920","76",1920,"76.16","ft.B","1","100","sem",""
"1921","96",1921,"96.17","lu.B","8","150","sem",""
"1922","107",1922,"107.17","cg.B","1","200","sem",""
"1923","75",1923,"75.17","lu.B","32","50","sem",""
"1924","110",1924,"110.17","cg.B","8","200","sem",""
"1925","94",1925,"94.17","ft.B","8","150","sem",""
"1926","1",1926,"1.17","ft.B","1","50","com",""
"1927","48",1927,"48.17","lu.B","1","200","com",""
"1928","89",1928,"89.17","cg.B","32","100","sem",""
"1929","56",1929,"56.17","cg.B","24","200","com",""
"1930","83",1930,"83.17","cg.B","16","100","sem",""
"1931","3",1931,"3.17","lu.B","1","50","com",""
"1932","76",1932,"76.17","ft.B","1","100","sem",""
"1933","77",1933,"77.17","cg.B","1","100","sem",""
"1934","71",1934,"71.17","cg.B","24","50","sem",""
"1935","55",1935,"55.17","ft.B","24","200","com",""
"1936","69",1936,"69.17","lu.B","16","50","sem",""
"1937","67",1937,"67.17","ft.B","16","50","sem",""
"1938","58",1938,"58.17","ft.B","32","200","com",""
"1939","17",1939,"17.17","cg.B","1","100","com",""
"1940","66",1940,"66.17","lu.B","8","50","sem",""
"1941","11",1941,"11.17","cg.B","24","50","com",""
"1942","9",1942,"9.17","lu.B","16","50","com",""
"1943","116",1943,"116.17","cg.B","24","200","sem",""
"1944","90",1944,"90.17","lu.B","32","100","sem",""
"1945","99",1945,"99.17","lu.B","16","150","sem",""
"1946","4",1946,"4.17","ft.B","8","50","com",""
"1947","20",1947,"20.17","cg.B","8","100","com",""
"1948","32",1948,"32.17","cg.B","1","150","com",""
"1949","91",1949,"91.17","ft.B","1","150","sem",""
"1950","12",1950,"12.17","lu.B","24","50","com",""
"1951","81",1951,"81.17","lu.B","8","100","sem",""
"1952","80",1952,"80.17","cg.B","8","100","sem",""
"1953","13",1953,"13.17","ft.B","32","50","com",""
"1954","25",1954,"25.17","ft.B","24","100","com",""
"1955","79",1955,"79.17","ft.B","8","100","sem",""
"1956","95",1956,"95.17","cg.B","8","150","sem",""
"1957","59",1957,"59.17","cg.B","32","200","com",""
"1958","65",1958,"65.17","cg.B","8","50","sem",""
"1959","14",1959,"14.17","cg.B","32","50","com",""
"1960","35",1960,"35.17","cg.B","8","150","com",""
"1961","44",1961,"44.17","cg.B","32","150","com",""
"1962","31",1962,"31.17","ft.B","1","150","com",""
"1963","119",1963,"119.17","cg.B","32","200","sem",""
"1964","114",1964,"114.17","lu.B","16","200","sem",""
"1965","49",1965,"49.17","ft.B","8","200","com",""
"1966","57",1966,"57.17","lu.B","24","200","com",""
"1967","109",1967,"109.17","ft.B","8","200","sem",""
"1968","26",1968,"26.17","cg.B","24","100","com",""
"1969","38",1969,"38.17","cg.B","16","150","com",""
"1970","15",1970,"15.17","lu.B","32","50","com",""
"1971","60",1971,"60.17","lu.B","32","200","com",""
"1972","7",1972,"7.17","ft.B","16","50","com",""
"1973","6",1973,"6.17","lu.B","8","50","com",""
"1974","54",1974,"54.17","lu.B","16","200","com",""
"1975","97",1975,"97.17","ft.B","16","150","sem",""
"1976","52",1976,"52.17","ft.B","16","200","com",""
"1977","37",1977,"37.17","ft.B","16","150","com",""
"1978","41",1978,"41.17","cg.B","24","150","com",""
"1979","28",1979,"28.17","ft.B","32","100","com",""
"1980","61",1980,"61.17","ft.B","1","50","sem",""
"1981","19",1981,"19.17","ft.B","8","100","com",""
"1982","39",1982,"39.17","lu.B","16","150","com",""
"1983","36",1983,"36.17","lu.B","8","150","com",""
"1984","87",1984,"87.17","lu.B","24","100","sem",""
"1985","105",1985,"105.17","lu.B","32","150","sem",""
"1986","115",1986,"115.17","ft.B","24","200","sem",""
"1987","23",1987,"23.17","cg.B","16","100","com",""
"1988","24",1988,"24.17","lu.B","16","100","com",""
"1989","43",1989,"43.17","ft.B","32","150","com",""
"1990","27",1990,"27.17","lu.B","24","100","com",""
"1991","51",1991,"51.17","lu.B","8","200","com",""
"1992","84",1992,"84.17","lu.B","16","100","sem",""
"1993","30",1993,"30.17","lu.B","32","100","com",""
"1994","45",1994,"45.17","lu.B","32","150","com",""
"1995","10",1995,"10.17","ft.B","24","50","com",""
"1996","104",1996,"104.17","cg.B","32","150","sem",""
"1997","88",1997,"88.17","ft.B","32","100","sem",""
"1998","120",1998,"120.17","lu.B","32","200","sem",""
"1999","117",1999,"117.17","lu.B","24","200","sem",""
"2000","101",2000,"101.17","cg.B","24","150","sem",""
"2001","106",2001,"106.17","ft.B","1","200","sem",""
"2002","92",2002,"92.17","cg.B","1","150","sem",""
"2003","33",2003,"33.17","lu.B","1","150","com",""
"2004","108",2004,"108.17","lu.B","1","200","sem",""
"2005","93",2005,"93.17","lu.B","1","150","sem",""
"2006","111",2006,"111.17","lu.B","8","200","sem",""
"2007","40",2007,"40.17","ft.B","24","150","com",""
"2008","70",2008,"70.17","ft.B","24","50","sem",""
"2009","47",2009,"47.17","cg.B","1","200","com",""
"2010","102",2010,"102.17","lu.B","24","150","sem",""
"2011","98",2011,"98.17","cg.B","16","150","sem",""
"2012","78",2012,"78.17","lu.B","1","100","sem",""
"2013","100",2013,"100.17","ft.B","24","150","sem",""
"2014","8",2014,"8.17","cg.B","16","50","com",""
"2015","16",2015,"16.17","ft.B","1","100","com",""
"2016","72",2016,"72.17","lu.B","24","50","sem",""
"2017","64",2017,"64.17","ft.B","8","50","sem",""
"2018","68",2018,"68.17","cg.B","16","50","sem",""
"2019","53",2019,"53.17","cg.B","16","200","com",""
"2020","103",2020,"103.17","ft.B","32","150","sem",""
"2021","42",2021,"42.17","lu.B","24","150","com",""
"2022","85",2022,"85.17","ft.B","24","100","sem",""
"2023","63",2023,"63.17","lu.B","1","50","sem",""
"2024","21",2024,"21.17","lu.B","8","100","com",""
"2025","50",2025,"50.17","cg.B","8","200","com",""
"2026","22",2026,"22.17","ft.B","16","100","com",""
"2027","82",2027,"82.17","ft.B","16","100","sem",""
"2028","62",2028,"62.17","cg.B","1","50","sem",""
"2029","29",2029,"29.17","cg.B","32","100","com",""
"2030","74",2030,"74.17","cg.B","32","50","sem",""
"2031","34",2031,"34.17","ft.B","8","150","com",""
"2032","18",2032,"18.17","lu.B","1","100","com",""
"2033","46",2033,"46.17","ft.B","1","200","com",""
"2034","5",2034,"5.17","cg.B","8","50","com",""
"2035","113",2035,"113.17","cg.B","16","200","sem",""
"2036","2",2036,"2.17","cg.B","1","50","com",""
"2037","86",2037,"86.17","cg.B","24","100","sem",""
"2038","73",2038,"73.17","ft.B","32","50","sem",""
"2039","112",2039,"112.17","ft.B","16","200","sem",""
"2040","118",2040,"118.17","ft.B","32","200","sem",""
"2041","13",2041,"13.18","ft.B","32","50","com",""
"2042","110",2042,"110.18","cg.B","8","200","sem",""
"2043","62",2043,"62.18","cg.B","1","50","sem",""
"2044","107",2044,"107.18","cg.B","1","200","sem",""
"2045","72",2045,"72.18","lu.B","24","50","sem",""
"2046","27",2046,"27.18","lu.B","24","100","com",""
"2047","66",2047,"66.18","lu.B","8","50","sem",""
"2048","38",2048,"38.18","cg.B","16","150","com",""
"2049","4",2049,"4.18","ft.B","8","50","com",""
"2050","18",2050,"18.18","lu.B","1","100","com",""
"2051","25",2051,"25.18","ft.B","24","100","com",""
"2052","3",2052,"3.18","lu.B","1","50","com",""
"2053","46",2053,"46.18","ft.B","1","200","com",""
"2054","118",2054,"118.18","ft.B","32","200","sem",""
"2055","93",2055,"93.18","lu.B","1","150","sem",""
"2056","24",2056,"24.18","lu.B","16","100","com",""
"2057","33",2057,"33.18","lu.B","1","150","com",""
"2058","76",2058,"76.18","ft.B","1","100","sem",""
"2059","51",2059,"51.18","lu.B","8","200","com",""
"2060","119",2060,"119.18","cg.B","32","200","sem",""
"2061","75",2061,"75.18","lu.B","32","50","sem",""
"2062","71",2062,"71.18","cg.B","24","50","sem",""
"2063","103",2063,"103.18","ft.B","32","150","sem",""
"2064","116",2064,"116.18","cg.B","24","200","sem",""
"2065","111",2065,"111.18","lu.B","8","200","sem",""
"2066","115",2066,"115.18","ft.B","24","200","sem",""
"2067","53",2067,"53.18","cg.B","16","200","com",""
"2068","64",2068,"64.18","ft.B","8","50","sem",""
"2069","10",2069,"10.18","ft.B","24","50","com",""
"2070","77",2070,"77.18","cg.B","1","100","sem",""
"2071","74",2071,"74.18","cg.B","32","50","sem",""
"2072","94",2072,"94.18","ft.B","8","150","sem",""
"2073","83",2073,"83.18","cg.B","16","100","sem",""
"2074","39",2074,"39.18","lu.B","16","150","com",""
"2075","65",2075,"65.18","cg.B","8","50","sem",""
"2076","17",2076,"17.18","cg.B","1","100","com",""
"2077","20",2077,"20.18","cg.B","8","100","com",""
"2078","100",2078,"100.18","ft.B","24","150","sem",""
"2079","12",2079,"12.18","lu.B","24","50","com",""
"2080","58",2080,"58.18","ft.B","32","200","com",""
"2081","6",2081,"6.18","lu.B","8","50","com",""
"2082","113",2082,"113.18","cg.B","16","200","sem",""
"2083","114",2083,"114.18","lu.B","16","200","sem",""
"2084","37",2084,"37.18","ft.B","16","150","com",""
"2085","16",2085,"16.18","ft.B","1","100","com",""
"2086","56",2086,"56.18","cg.B","24","200","com",""
"2087","79",2087,"79.18","ft.B","8","100","sem",""
"2088","70",2088,"70.18","ft.B","24","50","sem",""
"2089","99",2089,"99.18","lu.B","16","150","sem",""
"2090","7",2090,"7.18","ft.B","16","50","com",""
"2091","81",2091,"81.18","lu.B","8","100","sem",""
"2092","85",2092,"85.18","ft.B","24","100","sem",""
"2093","61",2093,"61.18","ft.B","1","50","sem",""
"2094","91",2094,"91.18","ft.B","1","150","sem",""
"2095","112",2095,"112.18","ft.B","16","200","sem",""
"2096","35",2096,"35.18","cg.B","8","150","com",""
"2097","87",2097,"87.18","lu.B","24","100","sem",""
"2098","60",2098,"60.18","lu.B","32","200","com",""
"2099","28",2099,"28.18","ft.B","32","100","com",""
"2100","11",2100,"11.18","cg.B","24","50","com",""
"2101","78",2101,"78.18","lu.B","1","100","sem",""
"2102","1",2102,"1.18","ft.B","1","50","com",""
"2103","47",2103,"47.18","cg.B","1","200","com",""
"2104","80",2104,"80.18","cg.B","8","100","sem",""
"2105","49",2105,"49.18","ft.B","8","200","com",""
"2106","63",2106,"63.18","lu.B","1","50","sem",""
"2107","30",2107,"30.18","lu.B","32","100","com",""
"2108","97",2108,"97.18","ft.B","16","150","sem",""
"2109","22",2109,"22.18","ft.B","16","100","com",""
"2110","31",2110,"31.18","ft.B","1","150","com",""
"2111","9",2111,"9.18","lu.B","16","50","com",""
"2112","45",2112,"45.18","lu.B","32","150","com",""
"2113","43",2113,"43.18","ft.B","32","150","com",""
"2114","82",2114,"82.18","ft.B","16","100","sem",""
"2115","21",2115,"21.18","lu.B","8","100","com",""
"2116","23",2116,"23.18","cg.B","16","100","com",""
"2117","2",2117,"2.18","cg.B","1","50","com",""
"2118","88",2118,"88.18","ft.B","32","100","sem",""
"2119","55",2119,"55.18","ft.B","24","200","com",""
"2120","67",2120,"67.18","ft.B","16","50","sem",""
"2121","32",2121,"32.18","cg.B","1","150","com",""
"2122","101",2122,"101.18","cg.B","24","150","sem",""
"2123","54",2123,"54.18","lu.B","16","200","com",""
"2124","105",2124,"105.18","lu.B","32","150","sem",""
"2125","92",2125,"92.18","cg.B","1","150","sem",""
"2126","120",2126,"120.18","lu.B","32","200","sem",""
"2127","52",2127,"52.18","ft.B","16","200","com",""
"2128","8",2128,"8.18","cg.B","16","50","com",""
"2129","104",2129,"104.18","cg.B","32","150","sem",""
"2130","40",2130,"40.18","ft.B","24","150","com",""
"2131","86",2131,"86.18","cg.B","24","100","sem",""
"2132","44",2132,"44.18","cg.B","32","150","com",""
"2133","19",2133,"19.18","ft.B","8","100","com",""
"2134","98",2134,"98.18","cg.B","16","150","sem",""
"2135","106",2135,"106.18","ft.B","1","200","sem",""
"2136","59",2136,"59.18","cg.B","32","200","com",""
"2137","102",2137,"102.18","lu.B","24","150","sem",""
"2138","89",2138,"89.18","cg.B","32","100","sem",""
"2139","68",2139,"68.18","cg.B","16","50","sem",""
"2140","95",2140,"95.18","cg.B","8","150","sem",""
"2141","36",2141,"36.18","lu.B","8","150","com",""
"2142","84",2142,"84.18","lu.B","16","100","sem",""
"2143","48",2143,"48.18","lu.B","1","200","com",""
"2144","15",2144,"15.18","lu.B","32","50","com",""
"2145","50",2145,"50.18","cg.B","8","200","com",""
"2146","73",2146,"73.18","ft.B","32","50","sem",""
"2147","96",2147,"96.18","lu.B","8","150","sem",""
"2148","5",2148,"5.18","cg.B","8","50","com",""
"2149","14",2149,"14.18","cg.B","32","50","com",""
"2150","34",2150,"34.18","ft.B","8","150","com",""
"2151","29",2151,"29.18","cg.B","32","100","com",""
"2152","57",2152,"57.18","lu.B","24","200","com",""
"2153","117",2153,"117.18","lu.B","24","200","sem",""
"2154","109",2154,"109.18","ft.B","8","200","sem",""
"2155","42",2155,"42.18","lu.B","24","150","com",""
"2156","41",2156,"41.18","cg.B","24","150","com",""
"2157","90",2157,"90.18","lu.B","32","100","sem",""
"2158","26",2158,"26.18","cg.B","24","100","com",""
"2159","69",2159,"69.18","lu.B","16","50","sem",""
"2160","108",2160,"108.18","lu.B","1","200","sem",""
"2161","97",2161,"97.19","ft.B","16","150","sem",""
"2162","66",2162,"66.19","lu.B","8","50","sem",""
"2163","96",2163,"96.19","lu.B","8","150","sem",""
"2164","76",2164,"76.19","ft.B","1","100","sem",""
"2165","35",2165,"35.19","cg.B","8","150","com",""
"2166","116",2166,"116.19","cg.B","24","200","sem",""
"2167","87",2167,"87.19","lu.B","24","100","sem",""
"2168","115",2168,"115.19","ft.B","24","200","sem",""
"2169","48",2169,"48.19","lu.B","1","200","com",""
"2170","118",2170,"118.19","ft.B","32","200","sem",""
"2171","7",2171,"7.19","ft.B","16","50","com",""
"2172","41",2172,"41.19","cg.B","24","150","com",""
"2173","81",2173,"81.19","lu.B","8","100","sem",""
"2174","84",2174,"84.19","lu.B","16","100","sem",""
"2175","12",2175,"12.19","lu.B","24","50","com",""
"2176","10",2176,"10.19","ft.B","24","50","com",""
"2177","2",2177,"2.19","cg.B","1","50","com",""
"2178","110",2178,"110.19","cg.B","8","200","sem",""
"2179","39",2179,"39.19","lu.B","16","150","com",""
"2180","53",2180,"53.19","cg.B","16","200","com",""
"2181","16",2181,"16.19","ft.B","1","100","com",""
"2182","37",2182,"37.19","ft.B","16","150","com",""
"2183","75",2183,"75.19","lu.B","32","50","sem",""
"2184","83",2184,"83.19","cg.B","16","100","sem",""
"2185","119",2185,"119.19","cg.B","32","200","sem",""
"2186","98",2186,"98.19","cg.B","16","150","sem",""
"2187","91",2187,"91.19","ft.B","1","150","sem",""
"2188","36",2188,"36.19","lu.B","8","150","com",""
"2189","49",2189,"49.19","ft.B","8","200","com",""
"2190","92",2190,"92.19","cg.B","1","150","sem",""
"2191","27",2191,"27.19","lu.B","24","100","com",""
"2192","79",2192,"79.19","ft.B","8","100","sem",""
"2193","32",2193,"32.19","cg.B","1","150","com",""
"2194","50",2194,"50.19","cg.B","8","200","com",""
"2195","28",2195,"28.19","ft.B","32","100","com",""
"2196","95",2196,"95.19","cg.B","8","150","sem",""
"2197","29",2197,"29.19","cg.B","32","100","com",""
"2198","13",2198,"13.19","ft.B","32","50","com",""
"2199","78",2199,"78.19","lu.B","1","100","sem",""
"2200","86",2200,"86.19","cg.B","24","100","sem",""
"2201","20",2201,"20.19","cg.B","8","100","com",""
"2202","72",2202,"72.19","lu.B","24","50","sem",""
"2203","19",2203,"19.19","ft.B","8","100","com",""
"2204","88",2204,"88.19","ft.B","32","100","sem",""
"2205","61",2205,"61.19","ft.B","1","50","sem",""
"2206","4",2206,"4.19","ft.B","8","50","com",""
"2207","5",2207,"5.19","cg.B","8","50","com",""
"2208","102",2208,"102.19","lu.B","24","150","sem",""
"2209","23",2209,"23.19","cg.B","16","100","com",""
"2210","70",2210,"70.19","ft.B","24","50","sem",""
"2211","57",2211,"57.19","lu.B","24","200","com",""
"2212","120",2212,"120.19","lu.B","32","200","sem",""
"2213","89",2213,"89.19","cg.B","32","100","sem",""
"2214","85",2214,"85.19","ft.B","24","100","sem",""
"2215","25",2215,"25.19","ft.B","24","100","com",""
"2216","80",2216,"80.19","cg.B","8","100","sem",""
"2217","93",2217,"93.19","lu.B","1","150","sem",""
"2218","77",2218,"77.19","cg.B","1","100","sem",""
"2219","6",2219,"6.19","lu.B","8","50","com",""
"2220","68",2220,"68.19","cg.B","16","50","sem",""
"2221","99",2221,"99.19","lu.B","16","150","sem",""
"2222","45",2222,"45.19","lu.B","32","150","com",""
"2223","59",2223,"59.19","cg.B","32","200","com",""
"2224","40",2224,"40.19","ft.B","24","150","com",""
"2225","101",2225,"101.19","cg.B","24","150","sem",""
"2226","8",2226,"8.19","cg.B","16","50","com",""
"2227","3",2227,"3.19","lu.B","1","50","com",""
"2228","33",2228,"33.19","lu.B","1","150","com",""
"2229","38",2229,"38.19","cg.B","16","150","com",""
"2230","26",2230,"26.19","cg.B","24","100","com",""
"2231","65",2231,"65.19","cg.B","8","50","sem",""
"2232","56",2232,"56.19","cg.B","24","200","com",""
"2233","46",2233,"46.19","ft.B","1","200","com",""
"2234","24",2234,"24.19","lu.B","16","100","com",""
"2235","71",2235,"71.19","cg.B","24","50","sem",""
"2236","94",2236,"94.19","ft.B","8","150","sem",""
"2237","103",2237,"103.19","ft.B","32","150","sem",""
"2238","100",2238,"100.19","ft.B","24","150","sem",""
"2239","104",2239,"104.19","cg.B","32","150","sem",""
"2240","105",2240,"105.19","lu.B","32","150","sem",""
"2241","17",2241,"17.19","cg.B","1","100","com",""
"2242","30",2242,"30.19","lu.B","32","100","com",""
"2243","67",2243,"67.19","ft.B","16","50","sem",""
"2244","22",2244,"22.19","ft.B","16","100","com",""
"2245","69",2245,"69.19","lu.B","16","50","sem",""
"2246","31",2246,"31.19","ft.B","1","150","com",""
"2247","43",2247,"43.19","ft.B","32","150","com",""
"2248","107",2248,"107.19","cg.B","1","200","sem",""
"2249","18",2249,"18.19","lu.B","1","100","com",""
"2250","34",2250,"34.19","ft.B","8","150","com",""
"2251","60",2251,"60.19","lu.B","32","200","com",""
"2252","55",2252,"55.19","ft.B","24","200","com",""
"2253","112",2253,"112.19","ft.B","16","200","sem",""
"2254","111",2254,"111.19","lu.B","8","200","sem",""
"2255","54",2255,"54.19","lu.B","16","200","com",""
"2256","14",2256,"14.19","cg.B","32","50","com",""
"2257","1",2257,"1.19","ft.B","1","50","com",""
"2258","52",2258,"52.19","ft.B","16","200","com",""
"2259","74",2259,"74.19","cg.B","32","50","sem",""
"2260","21",2260,"21.19","lu.B","8","100","com",""
"2261","62",2261,"62.19","cg.B","1","50","sem",""
"2262","44",2262,"44.19","cg.B","32","150","com",""
"2263","9",2263,"9.19","lu.B","16","50","com",""
"2264","63",2264,"63.19","lu.B","1","50","sem",""
"2265","64",2265,"64.19","ft.B","8","50","sem",""
"2266","109",2266,"109.19","ft.B","8","200","sem",""
"2267","15",2267,"15.19","lu.B","32","50","com",""
"2268","42",2268,"42.19","lu.B","24","150","com",""
"2269","47",2269,"47.19","cg.B","1","200","com",""
"2270","113",2270,"113.19","cg.B","16","200","sem",""
"2271","106",2271,"106.19","ft.B","1","200","sem",""
"2272","114",2272,"114.19","lu.B","16","200","sem",""
"2273","108",2273,"108.19","lu.B","1","200","sem",""
"2274","117",2274,"117.19","lu.B","24","200","sem",""
"2275","90",2275,"90.19","lu.B","32","100","sem",""
"2276","11",2276,"11.19","cg.B","24","50","com",""
"2277","58",2277,"58.19","ft.B","32","200","com",""
"2278","51",2278,"51.19","lu.B","8","200","com",""
"2279","73",2279,"73.19","ft.B","32","50","sem",""
"2280","82",2280,"82.19","ft.B","16","100","sem",""
"2281","37",2281,"37.20","ft.B","16","150","com",""
"2282","76",2282,"76.20","ft.B","1","100","sem",""
"2283","105",2283,"105.20","lu.B","32","150","sem",""
"2284","65",2284,"65.20","cg.B","8","50","sem",""
"2285","30",2285,"30.20","lu.B","32","100","com",""
"2286","16",2286,"16.20","ft.B","1","100","com",""
"2287","64",2287,"64.20","ft.B","8","50","sem",""
"2288","59",2288,"59.20","cg.B","32","200","com",""
"2289","75",2289,"75.20","lu.B","32","50","sem",""
"2290","107",2290,"107.20","cg.B","1","200","sem",""
"2291","5",2291,"5.20","cg.B","8","50","com",""
"2292","36",2292,"36.20","lu.B","8","150","com",""
"2293","50",2293,"50.20","cg.B","8","200","com",""
"2294","48",2294,"48.20","lu.B","1","200","com",""
"2295","110",2295,"110.20","cg.B","8","200","sem",""
"2296","120",2296,"120.20","lu.B","32","200","sem",""
"2297","81",2297,"81.20","lu.B","8","100","sem",""
"2298","42",2298,"42.20","lu.B","24","150","com",""
"2299","82",2299,"82.20","ft.B","16","100","sem",""
"2300","15",2300,"15.20","lu.B","32","50","com",""
"2301","24",2301,"24.20","lu.B","16","100","com",""
"2302","108",2302,"108.20","lu.B","1","200","sem",""
"2303","25",2303,"25.20","ft.B","24","100","com",""
"2304","61",2304,"61.20","ft.B","1","50","sem",""
"2305","22",2305,"22.20","ft.B","16","100","com",""
"2306","46",2306,"46.20","ft.B","1","200","com",""
"2307","83",2307,"83.20","cg.B","16","100","sem",""
"2308","98",2308,"98.20","cg.B","16","150","sem",""
"2309","11",2309,"11.20","cg.B","24","50","com",""
"2310","111",2310,"111.20","lu.B","8","200","sem",""
"2311","38",2311,"38.20","cg.B","16","150","com",""
"2312","73",2312,"73.20","ft.B","32","50","sem",""
"2313","102",2313,"102.20","lu.B","24","150","sem",""
"2314","49",2314,"49.20","ft.B","8","200","com",""
"2315","28",2315,"28.20","ft.B","32","100","com",""
"2316","92",2316,"92.20","cg.B","1","150","sem",""
"2317","70",2317,"70.20","ft.B","24","50","sem",""
"2318","47",2318,"47.20","cg.B","1","200","com",""
"2319","3",2319,"3.20","lu.B","1","50","com",""
"2320","7",2320,"7.20","ft.B","16","50","com",""
"2321","69",2321,"69.20","lu.B","16","50","sem",""
"2322","19",2322,"19.20","ft.B","8","100","com",""
"2323","115",2323,"115.20","ft.B","24","200","sem",""
"2324","87",2324,"87.20","lu.B","24","100","sem",""
"2325","54",2325,"54.20","lu.B","16","200","com",""
"2326","55",2326,"55.20","ft.B","24","200","com",""
"2327","66",2327,"66.20","lu.B","8","50","sem",""
"2328","86",2328,"86.20","cg.B","24","100","sem",""
"2329","62",2329,"62.20","cg.B","1","50","sem",""
"2330","96",2330,"96.20","lu.B","8","150","sem",""
"2331","14",2331,"14.20","cg.B","32","50","com",""
"2332","117",2332,"117.20","lu.B","24","200","sem",""
"2333","90",2333,"90.20","lu.B","32","100","sem",""
"2334","89",2334,"89.20","cg.B","32","100","sem",""
"2335","99",2335,"99.20","lu.B","16","150","sem",""
"2336","23",2336,"23.20","cg.B","16","100","com",""
"2337","44",2337,"44.20","cg.B","32","150","com",""
"2338","91",2338,"91.20","ft.B","1","150","sem",""
"2339","33",2339,"33.20","lu.B","1","150","com",""
"2340","109",2340,"109.20","ft.B","8","200","sem",""
