State, zero, S, 2545.768427, 2545.776023, 0.007596, 0.000000, !$omp parallel @ft.f:631, 64230982, 20876728, 21983, 1094738, 48963, 64230995, 20876734, 21983, 1094738, 48963
State, zero, S, 2550.366041, 2550.377192, 0.011151, 0.000000, !$omp parallel @ft.f:586, 64231981, 20877002, 22333, 1098731, 48963, 64232133, 20877022, 22346, 1098731, 48963
State, zero, S, 2550.377192, 2730.920960, 180.543768, 1.000000, !$omp do @ft.f:586, 64232133, 20877022, 22346, 1098731, 48963, 71873514, 23331619, 23134, 1174558, 48963
State, zero, S, 2730.920960, 2733.133106, 2.212146, 2.000000, !$omp implicit barrier @ft.f:604, 71873514, 23331619, 23134, 1174558, 48963, 71873899, 23331739, 23311, 1178522, 48963
State, zero, S, 2733.133106, 2733.143487, 0.010381, 1.000000, !$omp do @ft.f:586, 71873899, 23331739, 23311, 1178522, 48963, 71873979, 23331774, 23320, 1178522, 48963
State, zero, S, 2733.143487, 2733.150405, 0.006918, 0.000000, !$omp parallel @ft.f:586, 71873979, 23331774, 23320, 1178522, 48963, 71874026, 23331784, 23326, 1178522, 48963
State, zero, S, 2742.342627, 2742.365118, 0.022491, 0.000000, !$omp parallel @ft.f:540, 71875397, 23332179, 23836, 1182377, 48963, 71875688, 23332246, 23917, 1182377, 48963
State, zero, S, 2742.365118, 2965.511133, 223.146015, 1.000000, !$omp do @ft.f:540, 71875688, 23332246, 23917, 1182377, 48963, 83377543, 26803028, 24756, 1278111, 48963
State, zero, S, 2965.511133, 2968.744882, 3.233749, 2.000000, !$omp implicit barrier @ft.f:559, 83377543, 26803028, 24756, 1278111, 48963, 83377769, 26803132, 24847, 1278111, 48963
State, zero, S, 2968.744882, 2968.753094, 0.008212, 1.000000, !$omp do @ft.f:540, 83377769, 26803132, 24847, 1278111, 48963, 83377892, 26803138, 24898, 1278111, 48963
State, zero, S, 2968.753094, 2968.759869, 0.006775, 0.000000, !$omp parallel @ft.f:540, 83377892, 26803138, 24898, 1278111, 48963, 83377942, 26803145, 24909, 1278111, 48963
State, zero, S, 2969.091515, 2969.106527, 0.015012, 0.000000, !$omp parallel @ft.f:862, 83378824, 26803382, 25212, 1278111, 48963, 83379010, 26803416, 25246, 1278111, 48963
State, zero, S, 2969.106527, 2969.123988, 0.017461, 1.000000, !$omp do @ft.f:862, 83379010, 26803416, 25246, 1278111, 48963, 83379187, 26803485, 25253, 1278111, 48963
