"name","run.no.in.std.order","run.no","run.no.std.rp","versions","threads","sampling","use","tempo"
"572","116",572,"116.5",cg.B,24,200,sem,23.56
"573","84",573,"84.5",lu.B,16,100,sem,37.14
"574","88",574,"88.5",ft.B,32,100,sem,7.76
"575","119",575,"119.5",cg.B,32,200,sem,23.04
"576","33",576,"33.5",lu.B,1,150,com,36.26
"577","65",577,"65.5",cg.B,8,50,sem,29.45
"578","74",578,"74.5",cg.B,32,50,sem,29.20
"579","71",579,"71.5",cg.B,24,50,sem,20.94
"580","110",580,"110.5",cg.B,8,200,sem,24.87
"581","104",581,"104.5",cg.B,32,150,sem,21.49
"582","20",582,"20.5",cg.B,8,100,com,26.08
"583","7",583,"7.5",ft.B,16,50,com,7.77
"584","93",584,"93.5",lu.B,1,150,sem,32.46
"585","53",585,"53.5",cg.B,16,200,com,26.14
"586","29",586,"29.5",cg.B,32,100,com,28.01
"587","72",587,"72.5",lu.B,24,50,sem,33.17
"588","77",588,"77.5",cg.B,1,100,sem,22.74
"589","112",589,"112.5",ft.B,16,200,sem,8.48
"590","52",590,"52.5",ft.B,16,200,com,7.79
"591","100",591,"100.5",ft.B,24,150,sem,8.04
"592","75",592,"75.5",lu.B,32,50,sem,35.50
"593","35",593,"35.5",cg.B,8,150,com,28.45
"594","16",594,"16.5",ft.B,1,100,com,7.80
"595","36",595,"36.5",lu.B,8,150,com,39.20
"596","79",596,"79.5",ft.B,8,100,sem,7.81
"597","5",597,"5.5",cg.B,8,50,com,30.12
"598","40",598,"40.5",ft.B,24,150,com,7.82
"599","61",599,"61.5",ft.B,1,50,sem,7.71
"600","73",600,"73.5",ft.B,32,50,sem,7.75
"601","117",601,"117.6",lu.B,24,200,sem,37.58
"602","7",602,"7.6",ft.B,16,50,com,7.72
"603","55",603,"55.6",ft.B,24,200,com,7.72
"604","104",604,"104.6",cg.B,32,150,sem,22.45
"605","38",605,"38.6",cg.B,16,150,com,30.31
"606","113",606,"113.6",cg.B,16,200,sem,25.21
"607","79",607,"79.6",ft.B,8,100,sem,7.78
"608","105",608,"105.6",lu.B,32,150,sem,35.25
"609","14",609,"14.6",cg.B,32,50,com,31.88
"610","93",610,"93.6",lu.B,1,150,sem,38.46
"611","11",611,"11.6",cg.B,24,50,com,26.62
"612","6",612,"6.6",lu.B,8,50,com,34.65
"613","90",613,"90.6",lu.B,32,100,sem,38.34
"614","112",614,"112.6",ft.B,16,200,sem,7.90
"615","92",615,"92.6",cg.B,1,150,sem,25.58
"616","31",616,"31.6",ft.B,1,150,com,7.93
"617","3",617,"3.6",lu.B,1,50,com,32.38
"618","18",618,"18.6",lu.B,1,100,com,39.18
"619","107",619,"107.6",cg.B,1,200,sem,27.31
"620","65",620,"65.6",cg.B,8,50,sem,24.54
"621","87",621,"87.6",lu.B,24,100,sem,32.56
"622","54",622,"54.6",lu.B,16,200,com,39.69
"623","81",623,"81.6",lu.B,8,100,sem,34.70
"624","2",624,"2.6",cg.B,1,50,com,25.70
"625","75",625,"75.6",lu.B,32,50,sem,39.49
"626","97",626,"97.6",ft.B,16,150,sem,7.90
"627","22",627,"22.6",ft.B,16,100,com,7.95
"628","13",628,"13.6",ft.B,32,50,com,7.67
"629","51",629,"51.6",lu.B,8,200,com,33.85
"630","12",630,"12.6",lu.B,24,50,com,40.42
"631","101",631,"101.6",cg.B,24,150,sem,32.23
"632","25",632,"25.6",ft.B,24,100,com,7.63
"633","39",633,"39.6",lu.B,16,150,com,34.71
"634","56",634,"56.6",cg.B,24,200,com,31.33
"635","17",635,"17.6",cg.B,1,100,com,34.25
"636","61",636,"61.6",ft.B,1,50,sem,7.83
"637","19",637,"19.6",ft.B,8,100,com,7.73
"638","53",638,"53.6",cg.B,16,200,com,26.56
"639","77",639,"77.6",cg.B,1,100,sem,24.02
"640","60",640,"60.6",lu.B,32,200,com,37.37
"641","1",641,"1.6",ft.B,1,50,com,8.08
"642","52",642,"52.6",ft.B,16,200,com,7.64
"643","78",643,"78.6",lu.B,1,100,sem,43.82
"644","96",644,"96.6",lu.B,8,150,sem,38.31
"645","111",645,"111.6",lu.B,8,200,sem,33.73
"646","114",646,"114.6",lu.B,16,200,sem,37.80
"647","9",647,"9.6",lu.B,16,50,com,36.34
"648","23",648,"23.6",cg.B,16,100,com,21.58
"649","47",649,"47.6",cg.B,1,200,com,27.29
"650","102",650,"102.6",lu.B,24,150,sem,35.30
"651","73",651,"73.6",ft.B,32,50,sem,8.03
"652","68",652,"68.6",cg.B,16,50,sem,27.00
"653","59",653,"59.6",cg.B,32,200,com,32.64
"654","28",654,"28.6",ft.B,32,100,com,7.75
"655","33",655,"33.6",lu.B,1,150,com,33.79
"656","109",656,"109.6",ft.B,8,200,sem,8.15
"657","69",657,"69.6",lu.B,16,50,sem,35.75
"658","15",658,"15.6",lu.B,32,50,com,42.78
"659","45",659,"45.6",lu.B,32,150,com,34.66
"660","30",660,"30.6",lu.B,32,100,com,35.75
"661","82",661,"82.6",ft.B,16,100,sem,7.66
"662","27",662,"27.6",lu.B,24,100,com,35.51
"663","84",663,"84.6",lu.B,16,100,sem,39.26
"664","85",664,"85.6",ft.B,24,100,sem,8.18
"665","115",665,"115.6",ft.B,24,200,sem,7.94
"666","110",666,"110.6",cg.B,8,200,sem,31.43
"667","120",667,"120.6",lu.B,32,200,sem,36.38
"668","94",668,"94.6",ft.B,8,150,sem,7.99
"669","57",669,"57.6",lu.B,24,200,com,34.30
"670","98",670,"98.6",cg.B,16,150,sem,23.88
"671","62",671,"62.6",cg.B,1,50,sem,24.58
"672","108",672,"108.6",lu.B,1,200,sem,36.73
"673","119",673,"119.6",cg.B,32,200,sem,32.33
"674","80",674,"80.6",cg.B,8,100,sem,30.11
"675","64",675,"64.6",ft.B,8,50,sem,7.54
"676","16",676,"16.6",ft.B,1,100,com,7.52
"677","106",677,"106.6",ft.B,1,200,sem,7.62
"678","86",678,"86.6",cg.B,24,100,sem,27.37
"679","95",679,"95.6",cg.B,8,150,sem,26.01
"680","76",680,"76.6",ft.B,1,100,sem,8.59
"681","46",681,"46.6",ft.B,1,200,com,7.64
"682","32",682,"32.6",cg.B,1,150,com,24.29
"683","29",683,"29.6",cg.B,32,100,com,27.64
"684","49",684,"49.6",ft.B,8,200,com,7.89
"685","118",685,"118.6",ft.B,32,200,sem,8.57
"686","37",686,"37.6",ft.B,16,150,com,8.34
"687","44",687,"44.6",cg.B,32,150,com,29.28
"688","35",688,"35.6",cg.B,8,150,com,26.96
"689","74",689,"74.6",cg.B,32,50,sem,24.17
"690","20",690,"20.6",cg.B,8,100,com,25.27
"691","103",691,"103.6",ft.B,32,150,sem,7.58
"692","24",692,"24.6",lu.B,16,100,com,39.71
"693","88",693,"88.6",ft.B,32,100,sem,8.05
"694","63",694,"63.6",lu.B,1,50,sem,40.46
"695","67",695,"67.6",ft.B,16,50,sem,7.79
"696","5",696,"5.6",cg.B,8,50,com,26.18
"697","72",697,"72.6",lu.B,24,50,sem,40.20
"698","50",698,"50.6",cg.B,8,200,com,30.02
"699","26",699,"26.6",cg.B,24,100,com,21.60
"700","4",700,"4.6",ft.B,8,50,com,7.96
"701","21",701,"21.6",lu.B,8,100,com,39.51
"702","48",702,"48.6",lu.B,1,200,com,31.69
"703","99",703,"99.6",lu.B,16,150,sem,37.73
"704","100",704,"100.6",ft.B,24,150,sem,7.67
"705","10",705,"10.6",ft.B,24,50,com,7.59
"706","42",706,"42.6",lu.B,24,150,com,40.24
"707","40",707,"40.6",ft.B,24,150,com,7.64
"708","41",708,"41.6",cg.B,24,150,com,22.08
"709","71",709,"71.6",cg.B,24,50,sem,31.44
"710","34",710,"34.6",ft.B,8,150,com,7.74
"711","116",711,"116.6",cg.B,24,200,sem,26.94
"712","36",712,"36.6",lu.B,8,150,com,34.54
"713","58",713,"58.6",ft.B,32,200,com,7.93
"714","91",714,"91.6",ft.B,1,150,sem,7.62
"715","8",715,"8.6",cg.B,16,50,com,25.30
"716","43",716,"43.6",ft.B,32,150,com,7.69
"717","66",717,"66.6",lu.B,8,50,sem,44.34
"718","89",718,"89.6",cg.B,32,100,sem,23.05
"719","70",719,"70.6",ft.B,24,50,sem,7.72
"720","83",720,"83.6",cg.B,16,100,sem,29.03
"721","88",721,"88.7",ft.B,32,100,sem,7.63
"722","7",722,"7.7",ft.B,16,50,com,7.84
"723","79",723,"79.7",ft.B,8,100,sem,7.79
"724","14",724,"14.7",cg.B,32,50,com,24.22
"725","97",725,"97.7",ft.B,16,150,sem,7.81
"726","5",726,"5.7",cg.B,8,50,com,24.21
"727","71",727,"71.7",cg.B,24,50,sem,26.04
"728","77",728,"77.7",cg.B,1,100,sem,29.68
"729","94",729,"94.7",ft.B,8,150,sem,7.92
"730","11",730,"11.7",cg.B,24,50,com,28.20
"731","119",731,"119.7",cg.B,32,200,sem,29.71
"732","61",732,"61.7",ft.B,1,50,sem,7.64
"733","42",733,"42.7",lu.B,24,150,com,45.34
"734","108",734,"108.7",lu.B,1,200,sem,36.04
"735","25",735,"25.7",ft.B,24,100,com,7.78
"736","111",736,"111.7",lu.B,8,200,sem,36.57
"737","44",737,"44.7",cg.B,32,150,com,24.52
"738","91",738,"91.7",ft.B,1,150,sem,7.79
"739","83",739,"83.7",cg.B,16,100,sem,21.62
"740","50",740,"50.7",cg.B,8,200,com,26.04
"741","100",741,"100.7",ft.B,24,150,sem,7.87
"742","104",742,"104.7",cg.B,32,150,sem,26.77
"743","62",743,"62.7",cg.B,1,50,sem,24.67
"744","106",744,"106.7",ft.B,1,200,sem,7.72
"745","74",745,"74.7",cg.B,32,50,sem,27.22
"746","114",746,"114.7",lu.B,16,200,sem,36.90
"747","101",747,"101.7",cg.B,24,150,sem,25.89
"748","69",748,"69.7",lu.B,16,50,sem,35.77
"749","68",749,"68.7",cg.B,16,50,sem,21.80
"750","33",750,"33.7",lu.B,1,150,com,39.98
"751","67",751,"67.7",ft.B,16,50,sem,8.07
"752","58",752,"58.7",ft.B,32,200,com,7.61
"753","28",753,"28.7",ft.B,32,100,com,7.62
"754","110",754,"110.7",cg.B,8,200,sem,23.83
"755","9",755,"9.7",lu.B,16,50,com,39.71
"756","112",756,"112.7",ft.B,16,200,sem,7.73
"757","116",757,"116.7",cg.B,24,200,sem,26.22
"758","53",758,"53.7",cg.B,16,200,com,30.53
"759","36",759,"36.7",lu.B,8,150,com,32.10
"760","29",760,"29.7",cg.B,32,100,com,24.00
"761","52",761,"52.7",ft.B,16,200,com,7.64
"762","87",762,"87.7",lu.B,24,100,sem,30.91
"763","66",763,"66.7",lu.B,8,50,sem,38.67
"764","86",764,"86.7",cg.B,24,100,sem,35.98
"765","19",765,"19.7",ft.B,8,100,com,7.61
"766","78",766,"78.7",lu.B,1,100,sem,35.77
"767","18",767,"18.7",lu.B,1,100,com,40.28
"768","118",768,"118.7",ft.B,32,200,sem,7.84
"769","15",769,"15.7",lu.B,32,50,com,38.51
"770","10",770,"10.7",ft.B,24,50,com,7.56
"771","1",771,"1.7",ft.B,1,50,com,7.75
"772","32",772,"32.7",cg.B,1,150,com,26.01
"773","47",773,"47.7",cg.B,1,200,com,23.02
"774","38",774,"38.7",cg.B,16,150,com,22.38
"775","76",775,"76.7",ft.B,1,100,sem,7.77
"776","72",776,"72.7",lu.B,24,50,sem,33.78
"777","51",777,"51.7",lu.B,8,200,com,31.28
"778","31",778,"31.7",ft.B,1,150,com,8.02
"779","26",779,"26.7",cg.B,24,100,com,28.39
"780","2",780,"2.7",cg.B,1,50,com,27.09
"781","54",781,"54.7",lu.B,16,200,com,39.80
"782","70",782,"70.7",ft.B,24,50,sem,7.63
"783","89",783,"89.7",cg.B,32,100,sem,30.77
"784","109",784,"109.7",ft.B,8,200,sem,8.19
"785","90",785,"90.7",lu.B,32,100,sem,39.99
"786","40",786,"40.7",ft.B,24,150,com,7.82
"787","46",787,"46.7",ft.B,1,200,com,8.73
"788","85",788,"85.7",ft.B,24,100,sem,7.71
"789","43",789,"43.7",ft.B,32,150,com,7.56
"790","8",790,"8.7",cg.B,16,50,com,23.80
"791","92",791,"92.7",cg.B,1,150,sem,23.13
"792","12",792,"12.7",lu.B,24,50,com,49.13
"793","24",793,"24.7",lu.B,16,100,com,38.91
"794","23",794,"23.7",cg.B,16,100,com,26.33
"795","73",795,"73.7",ft.B,32,50,sem,7.75
"796","22",796,"22.7",ft.B,16,100,com,7.68
"797","65",797,"65.7",cg.B,8,50,sem,28.10
"798","80",798,"80.7",cg.B,8,100,sem,24.94
"799","49",799,"49.7",ft.B,8,200,com,7.59
"800","4",800,"4.7",ft.B,8,50,com,8.70
"801","41",801,"41.7",cg.B,24,150,com,23.93
"802","3",802,"3.7",lu.B,1,50,com,31.94
"803","98",803,"98.7",cg.B,16,150,sem,29.58
"804","35",804,"35.7",cg.B,8,150,com,33.39
"805","48",805,"48.7",lu.B,1,200,com,35.83
"806","45",806,"45.7",lu.B,32,150,com,35.14
"807","103",807,"103.7",ft.B,32,150,sem,7.74
"808","117",808,"117.7",lu.B,24,200,sem,41.67
"809","16",809,"16.7",ft.B,1,100,com,7.60
"810","56",810,"56.7",cg.B,24,200,com,30.43
"811","82",811,"82.7",ft.B,16,100,sem,7.75
"812","37",812,"37.7",ft.B,16,150,com,7.81
"813","59",813,"59.7",cg.B,32,200,com,29.23
"814","17",814,"17.7",cg.B,1,100,com,26.36
"815","13",815,"13.7",ft.B,32,50,com,7.89
"816","75",816,"75.7",lu.B,32,50,sem,39.46
"817","107",817,"107.7",cg.B,1,200,sem,26.55
"818","84",818,"84.7",lu.B,16,100,sem,37.39
"819","6",819,"6.7",lu.B,8,50,com,37.33
"820","102",820,"102.7",lu.B,24,150,sem,37.41
"821","39",821,"39.7",lu.B,16,150,com,40.80
"822","95",822,"95.7",cg.B,8,150,sem,23.46
"823","105",823,"105.7",lu.B,32,150,sem,35.64
"824","27",824,"27.7",lu.B,24,100,com,38.09
"825","81",825,"81.7",lu.B,8,100,sem,32.22
"826","96",826,"96.7",lu.B,8,150,sem,37.75
"827","93",827,"93.7",lu.B,1,150,sem,51.64
"828","60",828,"60.7",lu.B,32,200,com,37.13
"829","34",829,"34.7",ft.B,8,150,com,7.72
"830","120",830,"120.7",lu.B,32,200,sem,33.44
"831","64",831,"64.7",ft.B,8,50,sem,7.79
"832","99",832,"99.7",lu.B,16,150,sem,36.99
"833","55",833,"55.7",ft.B,24,200,com,7.73
"834","20",834,"20.7",cg.B,8,100,com,22.56
"835","115",835,"115.7",ft.B,24,200,sem,7.71
"836","57",836,"57.7",lu.B,24,200,com,36.25
"837","21",837,"21.7",lu.B,8,100,com,40.42
"838","113",838,"113.7",cg.B,16,200,sem,23.77
"839","30",839,"30.7",lu.B,32,100,com,34.97
"840","63",840,"63.7",lu.B,1,50,sem,34.07
"841","11",841,"11.8",cg.B,24,50,com,21.49
"842","9",842,"9.8",lu.B,16,50,com,35.20
"843","80",843,"80.8",cg.B,8,100,sem,27.80
"844","53",844,"53.8",cg.B,16,200,com,22.30
"845","120",845,"120.8",lu.B,32,200,sem,33.07
"846","6",846,"6.8",lu.B,8,50,com,34.29
"847","52",847,"52.8",ft.B,16,200,com,7.80
"848","98",848,"98.8",cg.B,16,150,sem,24.82
"849","63",849,"63.8",lu.B,1,50,sem,43.92
"850","10",850,"10.8",ft.B,24,50,com,7.80
"851","113",851,"113.8",cg.B,16,200,sem,22.33
"852","3",852,"3.8",lu.B,1,50,com,38.87
"853","30",853,"30.8",lu.B,32,100,com,40.44
"854","62",854,"62.8",cg.B,1,50,sem,25.61
"855","29",855,"29.8",cg.B,32,100,com,30.11
"856","86",856,"86.8",cg.B,24,100,sem,28.86
"857","8",857,"8.8",cg.B,16,50,com,32.30
"858","93",858,"93.8",lu.B,1,150,sem,38.97
"859","4",859,"4.8",ft.B,8,50,com,7.66
"860","57",860,"57.8",lu.B,24,200,com,36.03
"861","117",861,"117.8",lu.B,24,200,sem,40.40
"862","48",862,"48.8",lu.B,1,200,com,37.44
"863","27",863,"27.8",lu.B,24,100,com,39.47
"864","64",864,"64.8",ft.B,8,50,sem,7.68
"865","22",865,"22.8",ft.B,16,100,com,7.81
"866","14",866,"14.8",cg.B,32,50,com,25.43
"867","91",867,"91.8",ft.B,1,150,sem,7.70
"868","110",868,"110.8",cg.B,8,200,sem,21.28
"869","66",869,"66.8",lu.B,8,50,sem,38.02
"870","47",870,"47.8",cg.B,1,200,com,27.62
"871","38",871,"38.8",cg.B,16,150,com,30.14
"872","32",872,"32.8",cg.B,1,150,com,23.91
"873","99",873,"99.8",lu.B,16,150,sem,34.69
"874","119",874,"119.8",cg.B,32,200,sem,32.75
"875","97",875,"97.8",ft.B,16,150,sem,7.69
"876","31",876,"31.8",ft.B,1,150,com,8.22
"877","28",877,"28.8",ft.B,32,100,com,7.77
"878","65",878,"65.8",cg.B,8,50,sem,23.61
"879","67",879,"67.8",ft.B,16,50,sem,7.58
"880","70",880,"70.8",ft.B,24,50,sem,8.17
"881","100",881,"100.8",ft.B,24,150,sem,7.68
"882","40",882,"40.8",ft.B,24,150,com,8.01
"883","45",883,"45.8",lu.B,32,150,com,42.71
"884","39",884,"39.8",lu.B,16,150,com,44.04
"885","88",885,"88.8",ft.B,32,100,sem,7.86
"886","34",886,"34.8",ft.B,8,150,com,7.72
"887","87",887,"87.8",lu.B,24,100,sem,40.14
"888","19",888,"19.8",ft.B,8,100,com,7.84
"889","5",889,"5.8",cg.B,8,50,com,26.17
"890","114",890,"114.8",lu.B,16,200,sem,44.58
"891","109",891,"109.8",ft.B,8,200,sem,7.84
"892","25",892,"25.8",ft.B,24,100,com,8.22
"893","41",893,"41.8",cg.B,24,150,com,23.24
"894","24",894,"24.8",lu.B,16,100,com,36.42
"895","20",895,"20.8",cg.B,8,100,com,22.93
"896","56",896,"56.8",cg.B,24,200,com,28.59
"897","54",897,"54.8",lu.B,16,200,com,40.60
"898","81",898,"81.8",lu.B,8,100,sem,35.84
"899","83",899,"83.8",cg.B,16,100,sem,24.59
"900","82",900,"82.8",ft.B,16,100,sem,7.91
"901","111",901,"111.8",lu.B,8,200,sem,32.97
"902","90",902,"90.8",lu.B,32,100,sem,34.81
"903","104",903,"104.8",cg.B,32,150,sem,23.04
"904","108",904,"108.8",lu.B,1,200,sem,43.91
"905","36",905,"36.8",lu.B,8,150,com,40.52
"906","16",906,"16.8",ft.B,1,100,com,7.85
"907","7",907,"7.8",ft.B,16,50,com,8.64
"908","101",908,"101.8",cg.B,24,150,sem,26.07
"909","107",909,"107.8",cg.B,1,200,sem,25.40
"910","75",910,"75.8",lu.B,32,50,sem,36.89
"911","37",911,"37.8",ft.B,16,150,com,8.11
"912","96",912,"96.8",lu.B,8,150,sem,36.30
"913","18",913,"18.8",lu.B,1,100,com,36.59
"914","106",914,"106.8",ft.B,1,200,sem,7.69
"915","12",915,"12.8",lu.B,24,50,com,37.08
"916","89",916,"89.8",cg.B,32,100,sem,24.09
"917","13",917,"13.8",ft.B,32,50,com,8.03
"918","79",918,"79.8",ft.B,8,100,sem,7.72
"919","59",919,"59.8",cg.B,32,200,com,26.96
"920","72",920,"72.8",lu.B,24,50,sem,39.29
"921","50",921,"50.8",cg.B,8,200,com,27.85
"922","26",922,"26.8",cg.B,24,100,com,26.13
"923","33",923,"33.8",lu.B,1,150,com,38.20
"924","58",924,"58.8",ft.B,32,200,com,8.90
"925","44",925,"44.8",cg.B,32,150,com,29.31
"926","74",926,"74.8",cg.B,32,50,sem,23.77
"927","115",927,"115.8",ft.B,24,200,sem,8.61
"928","69",928,"69.8",lu.B,16,50,sem,34.98
"929","77",929,"77.8",cg.B,1,100,sem,25.76
"930","92",930,"92.8",cg.B,1,150,sem,29.10
"931","68",931,"68.8",cg.B,16,50,sem,22.34
"932","43",932,"43.8",ft.B,32,150,com,7.72
"933","102",933,"102.8",lu.B,24,150,sem,42.24
"934","78",934,"78.8",lu.B,1,100,sem,37.61
"935","60",935,"60.8",lu.B,32,200,com,42.38
"936","42",936,"42.8",lu.B,24,150,com,34.22
"937","105",937,"105.8",lu.B,32,150,sem,37.85
"938","103",938,"103.8",ft.B,32,150,sem,7.84
"939","51",939,"51.8",lu.B,8,200,com,42.11
"940","73",940,"73.8",ft.B,32,50,sem,8.28
"941","17",941,"17.8",cg.B,1,100,com,30.40
"942","49",942,"49.8",ft.B,8,200,com,7.68
"943","116",943,"116.8",cg.B,24,200,sem,23.78
"944","76",944,"76.8",ft.B,1,100,sem,7.43
"945","46",945,"46.8",ft.B,1,200,com,7.61
"946","23",946,"23.8",cg.B,16,100,com,24.08
"947","94",947,"94.8",ft.B,8,150,sem,8.90
"948","55",948,"55.8",ft.B,24,200,com,7.62
"949","61",949,"61.8",ft.B,1,50,sem,7.64
"950","15",950,"15.8",lu.B,32,50,com,36.47
"951","95",951,"95.8",cg.B,8,150,sem,27.71
"952","71",952,"71.8",cg.B,24,50,sem,36.48
"953","21",953,"21.8",lu.B,8,100,com,33.96
"954","35",954,"35.8",cg.B,8,150,com,28.22
"955","1",955,"1.8",ft.B,1,50,com,7.65
"956","84",956,"84.8",lu.B,16,100,sem,31.87
"957","118",957,"118.8",ft.B,32,200,sem,7.69
"958","85",958,"85.8",ft.B,24,100,sem,7.61
"959","2",959,"2.8",cg.B,1,50,com,21.63
"960","112",960,"112.8",ft.B,16,200,sem,7.93
"961","114",961,"114.9",lu.B,16,200,sem,42.57
"962","24",962,"24.9",lu.B,16,100,com,31.98
"963","5",963,"5.9",cg.B,8,50,com,29.00
"964","16",964,"16.9",ft.B,1,100,com,7.70
"965","65",965,"65.9",cg.B,8,50,sem,24.86
"966","26",966,"26.9",cg.B,24,100,com,25.24
"967","17",967,"17.9",cg.B,1,100,com,28.18
"968","22",968,"22.9",ft.B,16,100,com,7.72
"969","101",969,"101.9",cg.B,24,150,sem,24.87
"970","48",970,"48.9",lu.B,1,200,com,35.19
"971","32",971,"32.9",cg.B,1,150,com,25.61
"972","77",972,"77.9",cg.B,1,100,sem,26.91
"973","107",973,"107.9",cg.B,1,200,sem,22.77
"974","45",974,"45.9",lu.B,32,150,com,36.78
"975","93",975,"93.9",lu.B,1,150,sem,42.83
"976","21",976,"21.9",lu.B,8,100,com,37.42
"977","49",977,"49.9",ft.B,8,200,com,7.93
"978","58",978,"58.9",ft.B,32,200,com,7.59
"979","4",979,"4.9",ft.B,8,50,com,7.78
"980","23",980,"23.9",cg.B,16,100,com,32.42
"981","85",981,"85.9",ft.B,24,100,sem,8.04
"982","36",982,"36.9",lu.B,8,150,com,36.37
"983","97",983,"97.9",ft.B,16,150,sem,7.64
"984","38",984,"38.9",cg.B,16,150,com,23.35
"985","103",985,"103.9",ft.B,32,150,sem,8.20
"986","33",986,"33.9",lu.B,1,150,com,34.69
"987","108",987,"108.9",lu.B,1,200,sem,37.82
"988","78",988,"78.9",lu.B,1,100,sem,32.10
"989","52",989,"52.9",ft.B,16,200,com,8.47
"990","2",990,"2.9",cg.B,1,50,com,23.42
"991","90",991,"90.9",lu.B,32,100,sem,38.79
"992","111",992,"111.9",lu.B,8,200,sem,36.57
"993","64",993,"64.9",ft.B,8,50,sem,7.75
"994","74",994,"74.9",cg.B,32,50,sem,26.30
"995","70",995,"70.9",ft.B,24,50,sem,8.54
"996","54",996,"54.9",lu.B,16,200,com,38.80
"997","15",997,"15.9",lu.B,32,50,com,35.42
"998","53",998,"53.9",cg.B,16,200,com,32.80
"999","10",999,"10.9",ft.B,24,50,com,7.90
"1000","37",1000,"37.9",ft.B,16,150,com,7.64
"1001","110",1001,"110.9",cg.B,8,200,sem,21.70
"1002","60",1002,"60.9",lu.B,32,200,com,34.85
"1003","80",1003,"80.9",cg.B,8,100,sem,22.93
"1004","94",1004,"94.9",ft.B,8,150,sem,7.83
"1005","6",1005,"6.9",lu.B,8,50,com,34.13
"1006","56",1006,"56.9",cg.B,24,200,com,22.20
"1007","28",1007,"28.9",ft.B,32,100,com,8.15
"1008","9",1008,"9.9",lu.B,16,50,com,39.50
"1009","89",1009,"89.9",cg.B,32,100,sem,29.50
"1010","34",1010,"34.9",ft.B,8,150,com,7.65
"1011","99",1011,"99.9",lu.B,16,150,sem,47.75
"1012","92",1012,"92.9",cg.B,1,150,sem,24.57
"1013","112",1013,"112.9",ft.B,16,200,sem,7.68
"1014","12",1014,"12.9",lu.B,24,50,com,41.99
"1015","88",1015,"88.9",ft.B,32,100,sem,7.67
"1016","7",1016,"7.9",ft.B,16,50,com,8.66
"1017","76",1017,"76.9",ft.B,1,100,sem,7.70
"1018","39",1018,"39.9",lu.B,16,150,com,40.94
"1019","40",1019,"40.9",ft.B,24,150,com,8.02
"1020","109",1020,"109.9",ft.B,8,200,sem,7.73
"1021","18",1021,"18.9",lu.B,1,100,com,31.63
"1022","51",1022,"51.9",lu.B,8,200,com,37.62
"1023","59",1023,"59.9",cg.B,32,200,com,31.43
"1024","84",1024,"84.9",lu.B,16,100,sem,38.83
"1025","46",1025,"46.9",ft.B,1,200,com,7.61
"1026","106",1026,"106.9",ft.B,1,200,sem,8.04
"1027","63",1027,"63.9",lu.B,1,50,sem,43.12
"1028","35",1028,"35.9",cg.B,8,150,com,24.14
"1029","19",1029,"19.9",ft.B,8,100,com,7.99
"1030","69",1030,"69.9",lu.B,16,50,sem,34.72
"1031","61",1031,"61.9",ft.B,1,50,sem,7.71
"1032","105",1032,"105.9",lu.B,32,150,sem,36.73
"1033","120",1033,"120.9",lu.B,32,200,sem,34.58
"1034","83",1034,"83.9",cg.B,16,100,sem,27.29
"1035","79",1035,"79.9",ft.B,8,100,sem,8.04
"1036","118",1036,"118.9",ft.B,32,200,sem,8.03
"1037","119",1037,"119.9",cg.B,32,200,sem,29.15
"1038","30",1038,"30.9",lu.B,32,100,com,33.25
"1039","96",1039,"96.9",lu.B,8,150,sem,36.15
"1040","57",1040,"57.9",lu.B,24,200,com,31.56
"1041","31",1041,"31.9",ft.B,1,150,com,7.66
"1042","43",1042,"43.9",ft.B,32,150,com,7.70
"1043","116",1043,"116.9",cg.B,24,200,sem,25.69
"1044","98",1044,"98.9",cg.B,16,150,sem,23.72
"1045","42",1045,"42.9",lu.B,24,150,com,39.96
"1046","71",1046,"71.9",cg.B,24,50,sem,26.32
"1047","82",1047,"82.9",ft.B,16,100,sem,7.72
"1048","1",1048,"1.9",ft.B,1,50,com,7.86
"1049","47",1049,"47.9",cg.B,1,200,com,28.27
"1050","50",1050,"50.9",cg.B,8,200,com,28.17
"1051","13",1051,"13.9",ft.B,32,50,com,8.21
"1052","44",1052,"44.9",cg.B,32,150,com,22.89
"1053","75",1053,"75.9",lu.B,32,50,sem,46.23
"1054","41",1054,"41.9",cg.B,24,150,com,25.48
"1055","91",1055,"91.9",ft.B,1,150,sem,8.67
"1056","62",1056,"62.9",cg.B,1,50,sem,21.23
"1057","87",1057,"87.9",lu.B,24,100,sem,38.88
"1058","55",1058,"55.9",ft.B,24,200,com,8.31
"1059","72",1059,"72.9",lu.B,24,50,sem,39.14
"1060","68",1060,"68.9",cg.B,16,50,sem,26.34
"1061","25",1061,"25.9",ft.B,24,100,com,7.88
"1062","3",1062,"3.9",lu.B,1,50,com,39.84
"1063","14",1063,"14.9",cg.B,32,50,com,28.36
"1064","20",1064,"20.9",cg.B,8,100,com,23.96
"1065","104",1065,"104.9",cg.B,32,150,sem,25.89
"1066","117",1066,"117.9",lu.B,24,200,sem,36.11
"1067","29",1067,"29.9",cg.B,32,100,com,28.15
"1068","11",1068,"11.9",cg.B,24,50,com,35.10
"1069","100",1069,"100.9",ft.B,24,150,sem,8.06
"1070","115",1070,"115.9",ft.B,24,200,sem,7.93
"1071","86",1071,"86.9",cg.B,24,100,sem,24.19
"1072","67",1072,"67.9",ft.B,16,50,sem,8.09
"1073","95",1073,"95.9",cg.B,8,150,sem,23.88
